web-scraper-order,web-scraper-start-url,vehicle-name,vehicle-desc,mileage,price,pagination
"1712863802-1784","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2016 Nissan LEAF SV Électrique Navigation A/c Caméra de recul","Superbe Nissan leaf sv 
 
Caméra de recul  
4 sièges et volant chauffants  
cruise  
Bluetooth 
mags 
Air climatisé 
Autonomie allant jusqu'à 176km 
et plus! Vous allez l'adorer! 
 
 
SUPERB Nissan Leaf sv 
 
A/C 
 Bluetooth 
Heated seats and steering 
Back-up camera 
176 KM ...","80,627 km","$12,491",""
"1712863802-1785","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2023 Volkswagen ID.4 Pro TI avec SK à batterie","","7,200 km","$49,999",""
"1712863802-1786","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2023 Ford Mustang Mach-E SELECT.AWD","Échange-Un Seul Proprio-Aucun Accident-Assez Rare-Beaucoup de Garantie Restante/One Owner-Clean Carfax-Trade In-Lots of Warranty Left.","10,704 km","$47,995",""
"1712863802-1787","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Hyundai Kona ELECTRIQUE","'Que ce soit pour un véhicule utilitaire sport; une mini-fourgonnette; un camion; un convertible (décapotable); une berline; une voiture sport; un coupé 2 portes; un pick-up ou tout autre véhicule; nous avons du choix Situé à Louiseville; à votre service depuis 1995 et à seule...","44,404 km","$32,995",""
"1712863802-1788","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Hyundai Kona Electric PREF ELECTRIC CAMERA APPLE/ANDRO VOLANT CHAUFFANT","PREFERED ELECTRIQUECAMERA DE RECUL NAVIGATION VIA APPLEPLAY/ANDROID BLUELINKSIEGES ET VOLANT CHAUFFANT PORTES ET VITRES ELECTRIQUE CRUISE CONTROL VOLANT AJUSTABLE JANTES EN ALLIAGES ET PLUS !! FINANCEMENT FACILE 1 IERE 2IEME 3IEME CHANCES AU CRÉDIT NOS SPÉCIALISTE SONT LA POUR...","39,982 km","$28,979",""
"1712863802-1789","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Nissan LEAF SV Air climatisé Navigation Caméra de recul Cruise","Superbe Nissan leaf sv 
 
Caméra de recul  
4 sièges et volant chauffants  
cruise  
Bluetooth 
mags 
Air climatisé 
Autonomie allant jusqu'à 251 km 
et plus! Vous allez l'adorer! 
 
 
SUPERB Nissan Leaf sv 
 
A/C 
 Bluetooth 
Heated seats and steering 
Back-up camera 
251 KM...","76,144 km","$18,666",""
"1712863802-1790","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Hyundai Ioniq Electric Limited Électrique Toit ouvrant Cuir Cruise adapt","Superbe Hyundai Ioniq Électrique  
 
4 Sièges et volant chauffants 
Bluetooth 
Commande au volant 
Toit ouvrant 
Navigation  
Surv angles morts 
Système d'aide a la conduite 
Cuir  
Caméra de recul  
 et plus! Vous allez l'adorer!  
 
 
Superb Hyundai Ioniq électric 
 
Heated...","60,061 km","$21,495",""
"1712863802-1791","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Nissan LEAF SL *VOLANT CH*NAV*CAMERA* 85$/SEM","*** NISSAN LEAF SL 2019 ***                         *1 PROPRIÉTAIRE*JUSQU'À 240 KM AUTONOMIE*                   *19,995$*

- LES MOINS CHERS AU QUÉBEC / FINANCEMENT DISPONIBLE / CARFAX CLEAN JAMAIS ACCIDENTÉ                       - 85$/SEMAINE SUR 7 ANS                    - 11...","112,131 km","$19,995",""
"1712863802-1792","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Toyota Prius Prime Groupe amélioré Auto","Toyota Prius Prime Groupe Amélioré 2020 à Vendre

Économique, performante et écologique, la Toyota Prius Prime Groupe Amélioré Auto 2020 redéfinit l'expérience de conduite moderne. Cette hybride rechargeable combine élégance, technologie de pointe et efficacité énergétique pou...","97,084 km","$23,495",""
"1712863802-1793","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2016 Nissan LEAF SV","30 ans d'experience, Garanties prolongées sont disponibles sur tous les véhicules! COMME NEUF! 2016 Nissan Leaf SV, ELECTRIQUE, SUPER propre hatchback, 54,500km. 

De couleur gris, avec 54k km; 

Viens sur mags, Vitres électriques,Essuie-glaces intermittents, Volants en cuir, ...","54,600 km","$14,895",""
"1712863802-1794","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2018 Tesla Model 3 AWD Dual Motor-Long Range Battery/Performance-NAVI","AWD DUAL MOTOR-LONG RANGE BATTERY-NAVIGATION-SIDE & BACK UP CAMERA-BLUETOOTH-SUNROOF-APPLE/ANDRIOD CARPLAY-HEATED (DRIVER & PASSENGER)SEATS-LEATHER-DUAL MOTORS-MAGS NO ACCIDENT FINANCING AVAILABLE","83,877 km","$28,900",""
"1712863802-1795","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Chrysler Pacifica Hybrid  TOURING L PLUS / CUIR / HYBRIDE / N","*St-Basile Dodge Chrysler Jeep RAM sur la 116; -   5 minutes des promenades St-Bruno - 10 minutes du quartier Dix30 de Brossard - 15 minutes du Pont Champlain ou Jacques-Cartier - 20 minutes du Tunnel H. Lafontaine   -Financement Facile et Livraison Rapide! Toujours Plus pour ...","68,832 km","$44,986",""
"1712863802-1796","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2016 Ford Focus Electric ELECTRIQUE","Véhicule disponible chez Granby Chevrolet 595 Boivin, Granby, Québec ? Appelez nous : ********** ? Textez nous : ********** ?********** Inspecté. Rapport Carfax. Évaluation d'échange et financement disponible en concession!  Véhicules d'occassions certifiés! Garantie du fabric...","91,097 km","$15,988",""
"1712863802-1797","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Ford Mustang Mach-E Select AWD Batterie Std. ENS COMFORT / TECNOLOGIE","**AWD**NAVIGATION**SIEGES AVANT ET VOLANT CHAUFFANT**CAMERA 360 DEGRÉE**HAYON MAINS LIBRE**SIÈGE CONDUCTEUR ET RÉTROS MÉMOIRE**JANTES 18PO**FORD CO-PILOT360 ACTV2.0 PREP**

**GARANTIE GROUPE MOTOPROPULSEUR VALIDE JUSQU'AU 31 MAI 2026 OU 100 000KM**
**GARANTIE BATT HAUTE TENSIO...","68,135 km","$35,995",""
"1712863802-1798","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Hyundai Ioniq Electric Preferred *ELECTRIC*NAV*CAMERA*INFINITY*","*** HYUNDAI IONIQ ELECTRIC 2019 ***                            *1 PROPRIÉTAIRE*NAVIGATION*CAMERA*INFINITY*                *20,995$*

- LES MOINS CHERS AU QUÉBEC / FINANCEMENT DISPONIBLE / CARFAX CLEAN JAMAIS ACCIDENTÉ                  - 90$/SEMAINE SUR 7 ANS                - 2...","53,159 km","$20,995",""
"1712863802-1799","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Mitsubishi Outlander PHEV SE LIMITED WC+TOIT OUVRANT+CAMÉRA+SIÈGES CHAUFFAND","- JAMAIS ACCIDENTÉ
- TRACTION INTÉGRALE AWC
- LIMITED EDITION
- CAMÉRA DE RECUL
- HYBRIDE BRANCHABLE
- SIÈGES CHAUFFANT
- VOLANT CHAUFFANT
- TOIT OUVRANT
- APPLE CAR PLAY / ANDROID AUTO
- SURVEILLANCE DANGLE MORT 
- MIRROIRS CHAUFFANTS
- JANTES EN ALLIAGE 18
- PHARES AUTOMATIQ...","86,415 km","$23,488",""
"1712863802-1800","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2023 Audi e-tron Progressive-Vorsprung-Adv driv assist","Nous sommes fier de vous offrir cette Audi E-tron Progressive S Line. Équipée d'une finition extérieure en Daytona Gris avec intérieur Noir. Nous sommes impatient de vous offrir le meilleur service et les meilleurs véhicules à travers le Québec. Contactez-nous au ********** po...","24,550 km","$67,900",""
"1712863802-1801","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Ford Escape SE PHEV SIEGES AVANT CHAUFFANTS CAMERA BLUETOOTH","**PHEV**SIEGES AVANT CHAUFFANTS**CAMERA DE RECUL**BLUETOOTH**REGULATEUR DE VITESSE**

**GARANTIE COMPLETE VALIDE JUSQU'AU 19 SEPTEMBRE 2024 OU 60 000KM**

Que ce soit pour un véhicule neuf ou d'occasion, Fortier Auto est la référence lorsqu'il est le temps d'acheter ou de loue...","36,117 km","$30,995",""
"1712863802-1802","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Chevrolet Bolt EV LT A/C Mags Caméra Bluetooth","**** Prix exclusif aux résidents du Québec, incluant les subventions gouvernementales de 3500$ tx. incluses***Batterie neuve, Apple CarPlay, Android Auto, démarreur à distance, caméra de recul, 100% électrique, Bluetooth, climatisation, jantes aluminium, démarrage à bouton-pou...","59,617 km","$22,298",""
"1712863802-1803","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Tesla Model 3 Long Range AWD","2020 TESLA MODEL 3 Long Range AWD MAGS 19 NAVI CAMERA 2020 TESLA MODEL 3 LONG RANGE AWD    **CARFAX CLEAN**    NAVIGATION    CAMERA    CUIR NOIR    TOIT PANORAMIQUE    SIÈGES CHAUFFANTS ET EN MÉMOIRE DE FORME    MAGS 19 POUCES    ANGLE MORT ASSIST    LANE ASSIST    BLUETOOTH  ...","50,000 km","$36,995",""
"1712863802-1804","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Ford Mustang Mach-E PREMIUM AWD BATTERIE LONGUE DURÉE TOIT PANORAMIQUE","**AWD**BATTERIE LONGUE DURÉE 88KWH**435KM D'AUTONOMIE**FORD CO-PILOT360 ACTIVE 2.0**BLUECRUISE**TOIT PANORAMIQUE**ENSEMBLE CONFORT**CAMEREA ET SONAR DE RECUL**NAVIGATION**SIEGES AVANT ET VOLANT CHAUFFANTS**BLUETOOTH**REGULATEUR DE VITESSE**

**GARANTIE COMPLÈTE VALIDE JUSQU'AU...","34,377 km","$38,995",""
"1712863802-1805","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Toyota Prius Prime 5 PASSAGERS| VOLANT CHAUFFANT| ENTRETIEN CONCESSIO","LA PRIUS PRIME VOUS OFFRE, 5 PLACES ASSISES, L'ENSEMBLE AUDIO À 6 HAUT-PARLEURS, LE SYSTÈME SMART KEY, LE VOLANT CHAUFFANTLE COUVERCLE DE CHARGE INTELLIGENT, LA CAMÉRA DE RECUL, LES SIÈGES CHAUFFANTS, LE BLUETOOTH, ET BEAUCOUP PLUS ENCORE! 

***ACHETÉ NEUF ET REPRIS EN ÉCHANGE...","60,197 km","$26,988",""
"1712863802-1806","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Chevrolet Bolt EV Premier","BOLT EV PREMIER 2019 - BAS MILAGE - UN SEUL PROPRIETAIRE - JAMAIS ACCIDENTE - INTERIEUR EN CUIR - SIEGES AVANT ET ARRIERES CHAUFFANTS - CAMERA DE RECUL - DEMARREUR A DISTANCE - BOUTON POUSSOIR - ANDROID AUTO / CARPLAY ET BIEN PLUS !!PLUS DE 50 VEHICULES D'OCCASIONS VERTS EN IN...","76,994 km","$23,295",""
"1712863802-1807","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Hyundai Kona Electric PREFERED CAMERA APPLEPLAY/ANDRO VOLANT CHAUFFANT","ELECTRIQUE // JAMAIS ACCIDENTÉ//PREFFERED AIR CLIMATISÉ CAMERA DE RECUL NAVIGATION PORTE ET VITRES ELECTRIQUE PRISE USB + AUX VOLANT AJUSTABLE CRUISE CONTROL JANTES EN ALLIAGES ET PLUS FINANCEMENT FACILE 1 IERE 2IEME 3IEME CHANCES AU CRÉDIT NOS SPÉCIALISTE SONT LA POUR VOUS AI...","63,650 km","$27,979",""
"1712863802-1808","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2022 Ford Escape SEL PLUG IN CUIR IN ENS. EQUIPEMENT TECH SEL","**PLUG-IN**ENS. D'ÉQUIP DE TECH POUR SE**HAYON MAINS LIBRES**SYSTEME DIVERTISSEMENT SYNC 3**ENSEMBLE MÉMORISATION**CHARGEMENT SANS FIL**SIEGE ELECTRIQUE**SIEGES/VOLANT CHAUFFANT**CAMERA DE RECUL**GROUPE ELECTRIQUE**ANDROID AUTO**APPLE CARPLAY**60 KM AUTONOMIE BATTERIE**

**GAR...","15,796 km","$37,995",""
"1712863802-1809","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Mitsubishi Outlander PHEV SE S-AWC HYBRIDE RECHARGABLE","** 1 PROPRIO JAMAIS ÉTÉ ACCIDENTÉ**

4 CYLINDRES 2 LITRES
SIEGES AVANTS CHAUFFANTS
INTÉRIEUR EN CUIR
VOLANT CHAUFFANT
4 ROUES MOTRICES
SIÈGE DU CONDUCTEUR ÉLECTRIQUE
SIEGE PASSAGER ELECTRIQUE
HAYON ELECTRIQUE
ROUES EN ALIAGE D'ALUMINIUM 18 POUCES
TOIT OUVRANT
CONTRÔLE DE LA TE...","65,484 km","$25,995",""
"1712863802-1810","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Ford Mustang Mach-E Select","OLIVIER FORD est un concessionnaire situé à St-Hubert ayant un vaste inventaire devéhicules d'occasions de toutes marques. Nous offrons le meilleurservice.
Nous achetons votre véhicule peut importe l'année! Ne manquer pas votre chance.
C'est l'occasion de ta vie !

Avertisseme...","75,838 km","$37,888",""
"1712863802-1811","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Chevrolet Bolt EV Premier","BOLT EV PREMIER 2019 - BAS MILAGE - JAMAIS ACCIDENTE - UN SEUL PROPRIETAIRE - INTERIEUR EN CUIR - SIEGES AVANT ET ARRIERES CHAUFFANTS - CAMERA DE RECUL - DEMARREUR A DISTANCE - BOUTON POUSSOIR - ANDROID AUTO / CARPLAY ET BIEN PLUS !!PLUS DE 50 VEHICULES D'OCCASIONS VERTS EN IN...","46,859 km","$23,295",""
"1712863802-1812","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2024 Audi Q4 e-tron Ensemble Premium black optics","La trousse de certification est disponible pour cette voiture.  Cette voiture beneficie de l'inspection complete Audi  En plus de vous procurer la tranquillite d'esprit, la trousse de certification, vous permet d'acquerir une voiture qui a reussi l'inspection point par point. ...","7,403 km","$65,477",""
"1712863802-1813","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Hyundai Kona Electric **ULTIMATE**","*100% ELECTRIC*TOUTE ÉQUIPÉ*RANGE 430KM*GPS*APPLE CARPLAY*ANDROID AUTO*2 SETS DE PNEUS*CUIR*TOIT*AFFICHAGE TETE HAUTE*VOLANT CHAUFFANTS*BANCS CHAUFFANTS & VENTILÉ*ANGLE MORT*SYSTEME PRE COLLISION*PROTEX* GARANTIE PROLONGÉ DISPONIBLE Ouvert aussi les soirs de semaine et le same...","56,374 km","$30,783",""
"1712863802-1814","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Kia Niro EV EX +","DÉCOUVREZ LE NIRO EV EX+ 2021 - ÉLECTRIFIEZ VOTRE CONDUITE AVEC STYLE ET PERFORMANCE PLONGEZ DANS L'AVENIR DE LA CONDUITE AVEC LE NIRO EV EX+ 2021. CE VÉHICULE ÉLECTRIQUE ASSOCIE UNE TECHNOLOGIE DE POINTE À UN DESIGN REMARQUABLE, OFFRANT UNE EXPÉRIENCE DE CONDUITE INÉGALÉE. ÉQ...","53,000 km","$33,998",""
"1712863802-1815","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2021 Hyundai Kona Electric PREFERRED**415 KM EV**CARFAX CLEAN**APPLE CARPLAY","TEXTER NOUS AU **********

ST-EUSTACHE MITSUBISHI membre du prestigieux CLUB TRIPPLE DIAMANT pour son Service à la clientèle. Tous nos véhicules d'occasions sont inspectés, cette inspection méticuleuse, effectuée par des techniciens formés en usine, couvre tous les éléments m...","40,200 km","$28,995",""
"1712863802-1816","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Hyundai Ioniq Electric PREFERED CAMERA VOLANT CHAUFFANT NAVI ANTIVOL","// JAMAIS ACCIDENTÉ// PREFERED AIR CLIMATISÉ ECRAN TACTILE APPLEPLAY/ANDROID CAMERA DE RECUL SIEGES ET VOLANT CHAUFFANT PORTE ET VITRES ELECTRIQUE PRISE USB + AUX VOLANT AJUSTABLE CRUISE CONTROL JANTES EN ALLIAGES ET PLUS FINANCEMENT FACILE 1 IERE 2IEME 3IEME CHANCES AU CRÉDIT...","79,335 km","$21,979",""
"1712863802-1817","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Toyota Prius Prime Upgrade","Longueuil Toyota, votre concessionnaire Toyota sur la rive sud de Montréal.  Vous avez besoin dune nouvelle voiture? Profitez des nos offres exceptionnelles pour lachat de votre prochain véhicule. Notre inventaire de véhicules doccasion comprend lune des meilleures sélections ...","85,757 km","$24,990",""
"1712863802-1818","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Chevrolet Bolt EV LT","Bienvenue chez Olivier Ford!
Découvrez notre vaste inventaire de véhicules d'occasion et d'occasion certifiés. Grâce à notre large gamme de plus de 1000 véhicules d'occasion répartis dans l'ensemble du Groupe Olivier, nous sommes en mesure de trouver la perle rare qui vous con...","72,079 km","$22,995",""
"1712863802-1819","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2022 Hyundai Kona Electric Preferred, 8 PNEUS, 415 KM AUTONOMIE, PUSH START I","HYUNDAI KONA 2022, KONA EV PREFERED, JAMAIS ACCIDENTÉ, 8 PNEUS, SIÈGES CHAUFFANTS, DÉMARRAGE PUSH START, PHARES AUTOMATIQUES, ANDROID AUTO/APPLE CARPLAY, CAMÉRA DE RECUL, 415 KM D'AUTONOMIE, HYUNDAI KONA ÉLECTRIQUE A VENDRE, PRÊT A LIVRER

                                    ...","20,376 km","$30,995",""
"1712863802-1820","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2023 Audi RS e-tron GT quattro","Audi rs e tron gt 2023 black with red interior. Never accidented nor winter driven.
Options:
Fine nappa leather 4150$
21"" 10 spoke wheels 1500$
Black badges 350$
Red brakes calipers 500$
Panoramic roof

Msrp 213k$","2,589 km","$125,900",""
"1712863802-1821","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2022 Nissan LEAF SL PLUS","***PRIX EXCLUSIF AUX RESIDENTS DU QUEBEC, PRIX INCLUT LES SUBVENTIONS GOUVERNEMENTALES DE 3500.00$ TX INCLUSES***","55,100 km","$29,795",""
"1712863802-1822","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Tesla Model 3 Long Range AWD -  WoW - TOIT VITRÉ - CUIR","CERTIFIÉ ÉCONOMISEZ 22 993$! BAS KILOMÉTRAGE, BALANCE DE GARANTIE, Caméra de recul, Ensemble audio premium, Système de navigation, Bluetooth, Sièges Chauffants Restez a la maison - ACHAT 100% EN LIGNE grace a Candiac Toyota. Vous trouverez le VEHICULE dont vous revez a un PRIX...","69,478 km","$40,707",""
"1712863802-1823","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2020 Chevrolet Bolt EV LT - 407Km D'Autonomie","Électrique - 407 Km
LT
Banc Chauffant
Apple Carplay
Android Auto
TRANSMISSION AUTOMATIQUE
Air Climatisé
Vitres électriques
Miroirs électriques
Régulateur de vitesse
Bluetooth
Verrouillage / déverrouillage de portes électriques
Caméra de recul
Radio
Sièges ajustables

Et Bien P...","89,717 km","$22,988",""
"1712863802-1824","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2019 Chevrolet Bolt EV PREMIER ** VOLANT CHAUFFANT / CAMÉRA DE RECUL **","CHEVROLET BOLT EV PREMIER 2019 , TRÈS PROPRE , TOUT ÉQUIPÉ , SIÈGES AVANT ET ARRIÈRE CHAUFFANTS , VOLANT CHAUFFANT , BLUETOOTH , 1 SEUL PROPRIO , JAMAIS ACCIDENTÉ , GARANTIEDE LA BATTERIE DE PROPULSION ET DES COMPOSANTS D'ENTRAINEMENT ÉLECTRIQUE SPÉCIFIÉS DE LA BOLT EV JUAQU'A...","60,571 km","$23,995",""
"1712863802-1825","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2018 Ford Fusion Energi Platinum TA, ,Cuir et toît ouvrant","Jamais été accidenté
Sièges en cuir
Toît ouvrant
Sièges mémoire (x2)
Système navigation GPS
Sièges chauffant
Sièges ventilés
Air-climatisation
Lecteur de CD
Bluetooth
Button push to start
Système de commande vocale
Cruise control
Assist en descente
Sonar de recul
Port USB

Nou...","78,000 km","$18,950",""
"1712863802-1826","https://www.autotrader.ca/cars/qc/montr%c3%a9al/?rcp=100&rcs=0&srt=35&prx=100&prv=Quebec&loc=H2R%202S5&fuel=Electric&hprc=True&wcp=True&sts=Used&inMarket=advancedSearch","2018 Mitsubishi Outlander PHEV SE S-AWC","Chez HYUNDAI ST-CONSTANT, vous obtenez le meilleur rapport qualité prix!
Rapport  CarFax  toujours disponible sur place.
Taux d'intérêt compétitif !
Inspection complète !
Nous offrons 1ere, 2ieme et 3ieme chance au crédit !
Nous sommes ouverts du Lundi au Jeudi de 9h à 20H, le...","89,587 km","$20,495",""
